title,rank,date,artist,url,region,chart,trend,streams
positions,10,2021-02-05,Ariana Grande,https://open.spotify.com/track/35mvY5S1H3J2QZyna3TFe0,United Arab Emirates,top200,MOVE_DOWN,4638.0
Beautiful People (feat. Khalid),173,2021-01-24,Ed Sheeran,https://open.spotify.com/track/70eFcWOvlMObDhURTqT4Fv,Denmark,top200,MOVE_DOWN,7525.0
Happier,128,2018-09-26,Ed Sheeran,https://open.spotify.com/track/2RttW7RAu5nOAfq6YFvApB,Indonesia,top200,SAME_POSITION,19978.0
Perfect,74,2021-10-20,Ed Sheeran,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v,Singapore,top200,MOVE_UP,8970.0
Thinking out Loud,160,2018-10-23,Ed Sheeran,https://open.spotify.com/track/1Slwb6dOYkBlWal1PGtnNg,Chile,top200,MOVE_UP,19950.0
Shape of You,3,2017-04-28,Ed Sheeran,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3,Portugal,top200,SAME_POSITION,26902.0
positions,7,2020-11-22,Ariana Grande,https://open.spotify.com/track/35mvY5S1H3J2QZyna3TFe0,Latvia,top200,MOVE_DOWN,2445.0
34+35,77,2021-06-03,Ariana Grande,https://open.spotify.com/track/6Im9k8u9iIzKMrmV7BWtlF,South Korea,top200,SAME_POSITION,2097.0
Galway Girl,8,2017-04-11,Ed Sheeran,https://open.spotify.com/track/0afhq8XCExXpqazXczTSve,Czech Republic,top200,SAME_POSITION,8460.0
Perfect Symphony (Ed Sheeran & Andrea Bocelli),5,2017-12-18,Ed Sheeran,https://open.spotify.com/track/3zl7j5ua8mF4JDYuxrfo01,Malaysia,viral50,NEW_ENTRY,
Into You,152,2017-07-01,Ariana Grande,https://open.spotify.com/track/7yHEDfrJNd0zWOfXwydNH0,Japan,top200,MOVE_UP,2402.0
"thank u, next",107,2019-09-05,Ariana Grande,https://open.spotify.com/track/3e9HZxeyfWwjeyPAMmWSSQ,Thailand,top200,MOVE_UP,7855.0
Thinking out Loud,166,2018-03-10,Ed Sheeran,https://open.spotify.com/track/1Slwb6dOYkBlWal1PGtnNg,Japan,top200,MOVE_DOWN,4669.0
Shape of You,1,2017-03-20,Ed Sheeran,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3,Indonesia,top200,SAME_POSITION,101667.0
7 rings,156,2020-06-10,Ariana Grande,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF,United States,top200,MOVE_UP,221295.0
no tears left to cry,16,2018-07-01,Ariana Grande,https://open.spotify.com/track/5SxkdsY1ufZzoq9iXceLw9,Taiwan,top200,MOVE_DOWN,10430.0
Shape of You,6,2017-05-26,Ed Sheeran,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3,Austria,top200,SAME_POSITION,17773.0
Visiting Hours,77,2021-10-30,Ed Sheeran,https://open.spotify.com/track/0rt63HYAAIzUZo5O2D0uA6,Finland,top200,MOVE_DOWN,12028.0
Perfect,88,2017-04-08,Ed Sheeran,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v,Colombia,top200,MOVE_DOWN,7246.0
Perfect,15,2017-10-25,Ed Sheeran,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v,Norway,top200,SAME_POSITION,65862.0
Bad Habits,55,2021-11-17,Ed Sheeran,https://open.spotify.com/track/3rmo8F54jFF8OgYsqTxm5d,Philippines,top200,MOVE_UP,87034.0
7 rings,41,2019-04-24,Ariana Grande,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF,Italy,top200,MOVE_DOWN,90453.0
Beautiful People (feat. Khalid),62,2020-01-30,Ed Sheeran,https://open.spotify.com/track/70eFcWOvlMObDhURTqT4Fv,Denmark,top200,MOVE_DOWN,18115.0
Shape of You,46,2018-02-11,Ed Sheeran,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3,Bolivia,top200,MOVE_DOWN,2203.0
Perfect,195,2021-07-08,Ed Sheeran,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v,Costa Rica,top200,MOVE_DOWN,3129.0
positions,143,2021-02-04,Ariana Grande,https://open.spotify.com/track/35mvY5S1H3J2QZyna3TFe0,Guatemala,top200,MOVE_UP,5453.0
Shape of You,34,2019-08-21,Ed Sheeran,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3,Saudi Arabia,top200,MOVE_UP,3145.0
no tears left to cry,41,2018-08-12,Ariana Grande,https://open.spotify.com/track/5SxkdsY1ufZzoq9iXceLw9,Philippines,top200,MOVE_UP,53388.0
Shape of You,154,2021-02-21,Ed Sheeran,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3,Colombia,top200,MOVE_UP,11271.0
Don’t Call Me Angel (Charlie’s Angels) (with Miley Cyrus & Lana Del Rey),63,2019-10-26,Ariana Grande,https://open.spotify.com/track/3NkJNL3WqO1Lqc3uNDxvCN,Israel,top200,MOVE_DOWN,3530.0
South of the Border (feat. Camila Cabello & Cardi B),103,2019-12-29,Ed Sheeran,https://open.spotify.com/track/4vUmTMuQqjdnvlZmAH61Qk,Italy,top200,MOVE_DOWN,57262.0
Shape of You,66,2018-04-17,Ed Sheeran,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3,Uruguay,top200,MOVE_DOWN,2618.0
7 rings,7,2019-04-17,Ariana Grande,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF,Romania,top200,SAME_POSITION,5601.0
Perfect,106,2020-01-10,Ed Sheeran,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v,Vietnam,top200,MOVE_DOWN,3220.0
MONOPOLY (with Victoria Monét),72,2019-04-17,Ariana Grande,https://open.spotify.com/track/6tsOcBnaKgzK22yEiqRh8P,India,top200,MOVE_DOWN,10106.0
Perfect Duet (Ed Sheeran & Beyoncé),3,2018-01-08,Ed Sheeran,https://open.spotify.com/track/1bhUWB0zJMIKr9yVPrkEuI,Sweden,top200,SAME_POSITION,131137.0
Perfect,119,2019-08-15,Ed Sheeran,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v,Global,top200,SAME_POSITION,801605.0
needy,132,2019-03-19,Ariana Grande,https://open.spotify.com/track/1TEL6MlSSVLSdhOSddidlJ,New Zealand,top200,MOVE_DOWN,7211.0
"break up with your girlfriend, i'm bored",32,2019-03-22,Ariana Grande,https://open.spotify.com/track/4kV4N9D1iKVxx1KLvtTpjS,Netherlands,top200,MOVE_DOWN,99506.0
New Man,108,2017-03-29,Ed Sheeran,https://open.spotify.com/track/5HDPtsnyb3maFmPL8LLUTG,Philippines,top200,MOVE_DOWN,30212.0
Shape of You,86,2019-03-10,Ed Sheeran,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3,Mexico,top200,MOVE_DOWN,87195.0
Stuck with U (with Justin Bieber),17,2020-05-19,Ariana Grande,https://open.spotify.com/track/4HBZA5flZLE435QTztThqH,Finland,top200,SAME_POSITION,22240.0
Dive,187,2018-04-16,Ed Sheeran,https://open.spotify.com/track/51ChrwmUPDJvedPQnIU8Ls,Indonesia,top200,MOVE_UP,9389.0
Bad Habits,16,2021-07-25,Ed Sheeran,https://open.spotify.com/track/6PQ88X9TkUIAUIZJHW2upE,Latvia,viral50,MOVE_UP,
imagine,15,2019-01-09,Ariana Grande,https://open.spotify.com/track/0todbbT9g5uQGbeFCiBf2F,Slovakia,viral50,MOVE_DOWN,
shut up,106,2020-10-31,Ariana Grande,https://open.spotify.com/track/3ko9jEHNt4O5fjKN65ULJp,Hungary,top200,MOVE_DOWN,3547.0
Photograph,99,2017-06-12,Ed Sheeran,https://open.spotify.com/track/6fxVffaTuwjgEk5h9QyRjy,Honduras,top200,NEW_ENTRY,1191.0
Nancy Mulligan,33,2017-03-08,Ed Sheeran,https://open.spotify.com/track/35QZaWQRkmnAVqBF1TLCxQ,Switzerland,top200,MOVE_DOWN,12558.0
Stuck with U (with Justin Bieber),147,2021-08-11,Ariana Grande,https://open.spotify.com/track/4HBZA5flZLE435QTztThqH,Hong Kong,top200,MOVE_UP,3886.0
no tears left to cry,11,2018-06-05,Ariana Grande,https://open.spotify.com/track/5SxkdsY1ufZzoq9iXceLw9,Estonia,top200,MOVE_DOWN,2269.0
Shivers,23,2021-11-27,Ed Sheeran,https://open.spotify.com/track/50nfwKoDiSYg8zOCREWAm5,Portugal,top200,MOVE_DOWN,16913.0
7 rings,1,2019-01-22,Ariana Grande,https://open.spotify.com/track/14msK75pk3pA33pzPVNtBF,Australia,top200,SAME_POSITION,449746.0
"break up with your girlfriend, i'm bored",87,2019-06-04,Ariana Grande,https://open.spotify.com/track/4kV4N9D1iKVxx1KLvtTpjS,Malaysia,top200,MOVE_DOWN,10984.0
Shape of You,163,2019-02-13,Ed Sheeran,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3,Malaysia,top200,MOVE_DOWN,6030.0
positions,72,2021-02-08,Ariana Grande,https://open.spotify.com/track/35mvY5S1H3J2QZyna3TFe0,Finland,top200,MOVE_DOWN,9319.0
Perfect,36,2018-12-16,Ed Sheeran,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v,Saudi Arabia,viral50,MOVE_DOWN,
Photograph,132,2017-01-21,Ed Sheeran,https://open.spotify.com/track/6fxVffaTuwjgEk5h9QyRjy,Chile,top200,MOVE_DOWN,12204.0
positions,118,2021-04-12,Ariana Grande,https://open.spotify.com/track/35mvY5S1H3J2QZyna3TFe0,Belgium,top200,MOVE_UP,8547.0
Perfect,104,2018-06-07,Ed Sheeran,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v,Hungary,top200,MOVE_DOWN,1834.0
Thinking out Loud,138,2019-02-06,Ed Sheeran,https://open.spotify.com/track/1Slwb6dOYkBlWal1PGtnNg,New Zealand,top200,MOVE_UP,6779.0
Photograph,111,2018-01-25,Ed Sheeran,https://open.spotify.com/track/6fxVffaTuwjgEk5h9QyRjy,El Salvador,top200,MOVE_DOWN,1136.0
positions,18,2020-11-06,Ariana Grande,https://open.spotify.com/track/35mvY5S1H3J2QZyna3TFe0,Sweden,top200,MOVE_DOWN,77472.0
Shape of You,3,2017-03-28,Ed Sheeran,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3,Iceland,top200,SAME_POSITION,6772.0
breathin,61,2019-01-03,Ariana Grande,https://open.spotify.com/track/4OafepJy2teCjYJbvFE60J,Malaysia,top200,MOVE_DOWN,9535.0
7 rings,57,2020-01-29,Ariana Grande,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF,Romania,top200,SAME_POSITION,3536.0
I Don't Care (with Justin Bieber),77,2019-10-02,Ed Sheeran,https://open.spotify.com/track/0hVXuCcriWRGvwMV1r5Yn9,Colombia,top200,MOVE_DOWN,12218.0
Shape of You,114,2018-07-11,Ed Sheeran,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3,Paraguay,top200,MOVE_DOWN,1564.0
Perfect Duet (Ed Sheeran & Beyoncé),95,2018-04-07,Ed Sheeran,https://open.spotify.com/track/1bhUWB0zJMIKr9yVPrkEuI,Malaysia,top200,MOVE_DOWN,6476.0
Shape of You,77,2018-09-01,Ed Sheeran,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3,United Kingdom,top200,MOVE_DOWN,86166.0
Cross Me (feat. Chance the Rapper & PnB Rock),32,2019-06-22,Ed Sheeran,https://open.spotify.com/track/543bCW2ruMPmxUBWirQ3MR,United States,top200,MOVE_UP,531032.0
Afterglow,135,2021-05-09,Ed Sheeran,https://open.spotify.com/track/0E4Y1XIbs8GrAT1YqVy6dq,Germany,top200,MOVE_DOWN,68632.0
Photograph,188,2021-01-17,Ed Sheeran,https://open.spotify.com/track/6fxVffaTuwjgEk5h9QyRjy,Philippines,top200,MOVE_UP,25631.0
no tears left to cry,126,2018-12-19,Ariana Grande,https://open.spotify.com/track/2qT1uLXPVPzGgFOx4jtEuo,Netherlands,top200,MOVE_DOWN,39000.0
"break up with your girlfriend, i'm bored",55,2019-05-10,Ariana Grande,https://open.spotify.com/track/4kV4N9D1iKVxx1KLvtTpjS,Estonia,top200,MOVE_DOWN,1222.0
"thank u, next",3,2018-12-19,Ariana Grande,https://open.spotify.com/track/2rPE9A1vEgShuZxxzR2tZH,Belgium,top200,SAME_POSITION,30909.0
Barcelona,196,2017-03-18,Ed Sheeran,https://open.spotify.com/track/3Lfiu5sZ4M4B6JaKMBc0FU,Chile,top200,MOVE_DOWN,9345.0
Shape of You,92,2018-06-02,Ed Sheeran,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3,Philippines,top200,SAME_POSITION,30459.0
How Would You Feel (Paean),20,2017-03-07,Ed Sheeran,https://open.spotify.com/track/6PJ8FF6UR8FZXfEvpHkIVN,Portugal,top200,MOVE_DOWN,14803.0
Perfect,106,2021-06-29,Ed Sheeran,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v,New Zealand,top200,MOVE_DOWN,7457.0
Remember The Name (feat. Eminem & 50 Cent),25,2019-07-26,Ed Sheeran,https://open.spotify.com/track/0AtP8EkGPn6SwxKDaUuXec,United Kingdom,top200,MOVE_DOWN,211642.0
boyfriend (with Social House),68,2019-10-24,Ariana Grande,https://open.spotify.com/track/0Ryd8975WihbObpp5cPW1t,Australia,top200,MOVE_DOWN,57970.0
Stuck with U (with Justin Bieber),51,2020-07-10,Ariana Grande,https://open.spotify.com/track/4HBZA5flZLE435QTztThqH,United Kingdom,top200,MOVE_DOWN,135285.0
7 rings,97,2020-08-27,Ariana Grande,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF,India,top200,MOVE_UP,34705.0
South of the Border (feat. Camila Cabello & Cardi B),51,2020-01-12,Ed Sheeran,https://open.spotify.com/track/4vUmTMuQqjdnvlZmAH61Qk,Hungary,top200,MOVE_UP,4552.0
Photograph,184,2020-01-03,Ed Sheeran,https://open.spotify.com/track/6fxVffaTuwjgEk5h9QyRjy,Philippines,top200,SAME_POSITION,25797.0
Galway Girl,88,2018-03-14,Ed Sheeran,https://open.spotify.com/track/0afhq8XCExXpqazXczTSve,Hungary,top200,MOVE_UP,1844.0
"thank u, next",11,2019-01-05,Ariana Grande,https://open.spotify.com/track/2rPE9A1vEgShuZxxzR2tZH,Guatemala,viral50,SAME_POSITION,
"thank u, next",39,2019-02-06,Ariana Grande,https://open.spotify.com/track/2rPE9A1vEgShuZxxzR2tZH,Malaysia,viral50,MOVE_DOWN,
Photograph,152,2018-10-15,Ed Sheeran,https://open.spotify.com/track/6fxVffaTuwjgEk5h9QyRjy,Global,top200,MOVE_UP,638124.0
Santa Tell Me,195,2019-11-13,Ariana Grande,https://open.spotify.com/track/0lizgQ7Qw35od7CYaoMBZb,Sweden,top200,NEW_ENTRY,18023.0
Happier,115,2017-04-07,Ed Sheeran,https://open.spotify.com/track/2RttW7RAu5nOAfq6YFvApB,United States,top200,MOVE_DOWN,268841.0
Thinking out Loud,54,2018-01-11,Ed Sheeran,https://open.spotify.com/track/1Slwb6dOYkBlWal1PGtnNg,Costa Rica,top200,SAME_POSITION,5064.0
Perfect Duet (Ed Sheeran & Beyoncé),100,2018-02-03,Ed Sheeran,https://open.spotify.com/track/1bhUWB0zJMIKr9yVPrkEuI,Bolivia,top200,MOVE_DOWN,1223.0
Shape of You,100,2019-09-25,Ed Sheeran,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3,Global,top200,SAME_POSITION,888011.0
no tears left to cry,48,2019-02-07,Ariana Grande,https://open.spotify.com/track/2qT1uLXPVPzGgFOx4jtEuo,Israel,top200,MOVE_DOWN,3831.0
Beautiful People (feat. Khalid),186,2020-10-10,Ed Sheeran,https://open.spotify.com/track/70eFcWOvlMObDhURTqT4Fv,Czech Republic,top200,MOVE_DOWN,4108.0
Thinking out Loud,175,2018-09-09,Ed Sheeran,https://open.spotify.com/track/1Slwb6dOYkBlWal1PGtnNg,Norway,top200,NEW_ENTRY,8984.0
Galway Girl,60,2017-08-17,Ed Sheeran,https://open.spotify.com/track/0afhq8XCExXpqazXczTSve,Sweden,top200,SAME_POSITION,37983.0
Beautiful People (feat. Khalid),106,2020-07-18,Ed Sheeran,https://open.spotify.com/track/70eFcWOvlMObDhURTqT4Fv,Australia,top200,MOVE_UP,41987.0
Beautiful People (feat. Khalid),28,2019-08-20,Ed Sheeran,https://open.spotify.com/track/70eFcWOvlMObDhURTqT4Fv,Greece,top200,MOVE_UP,5803.0
Shape of You,171,2020-05-02,Ed Sheeran,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3,Canada,top200,NEW_ENTRY,32351.0
Shape of You,17,2017-09-12,Ed Sheeran,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3,El Salvador,top200,MOVE_UP,2954.0
What Do I Know?,55,2017-07-04,Ed Sheeran,https://open.spotify.com/track/2pJZ1v8HezrAoZ0Fhzby92,United Kingdom,top200,MOVE_UP,92055.0
One Last Time,141,2018-11-05,Ariana Grande,https://open.spotify.com/track/1CAksvEO6oRHd9bBKWAfuY,Japan,top200,SAME_POSITION,6431.0
How Would You Feel (Paean),28,2017-02-18,Ed Sheeran,https://open.spotify.com/track/6PJ8FF6UR8FZXfEvpHkIVN,Estonia,top200,MOVE_DOWN,1273.0
Happier,134,2018-01-22,Ed Sheeran,https://open.spotify.com/track/2RttW7RAu5nOAfq6YFvApB,New Zealand,top200,MOVE_DOWN,6539.0
bloodline,16,2019-02-15,Ariana Grande,https://open.spotify.com/track/2hloaUoRonYssMuqLCBLTX,Greece,top200,MOVE_DOWN,4407.0
Photograph,108,2017-08-18,Ed Sheeran,https://open.spotify.com/track/6fxVffaTuwjgEk5h9QyRjy,Taiwan,top200,MOVE_DOWN,4461.0
New Man,105,2017-07-10,Ed Sheeran,https://open.spotify.com/track/5HDPtsnyb3maFmPL8LLUTG,United Kingdom,top200,MOVE_DOWN,53587.0
Photograph,64,2018-03-25,Ed Sheeran,https://open.spotify.com/track/6fxVffaTuwjgEk5h9QyRjy,Vietnam,top200,MOVE_UP,1868.0
I Don't Care (with Justin Bieber),5,2019-07-06,Ed Sheeran,https://open.spotify.com/track/3HVWdVOQ0ZA45FuZGSfvns,Austria,top200,MOVE_UP,28761.0
breathin,157,2018-09-21,Ariana Grande,https://open.spotify.com/track/4OafepJy2teCjYJbvFE60J,Turkey,top200,MOVE_DOWN,12599.0
I Don't Care (with Justin Bieber),6,2019-06-20,Ed Sheeran,https://open.spotify.com/track/3HVWdVOQ0ZA45FuZGSfvns,Finland,top200,SAME_POSITION,59801.0
Shape of You,131,2020-02-21,Ed Sheeran,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3,Costa Rica,top200,MOVE_DOWN,4761.0
Remember The Name (feat. Eminem & 50 Cent),31,2019-07-25,Ed Sheeran,https://open.spotify.com/track/0AtP8EkGPn6SwxKDaUuXec,Ireland,top200,SAME_POSITION,20563.0
Galway Girl,35,2017-07-28,Ed Sheeran,https://open.spotify.com/track/0afhq8XCExXpqazXczTSve,Poland,top200,MOVE_UP,18292.0
Castle on the Hill,2,2017-01-10,Ed Sheeran,https://open.spotify.com/track/6PCUP3dWmTjcTtXY02oFdT,Sweden,top200,SAME_POSITION,256623.0
Shape of You,139,2018-12-30,Ed Sheeran,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3,Finland,top200,MOVE_DOWN,7062.0
"thank u, next",3,2019-02-01,Ariana Grande,https://open.spotify.com/track/2rPE9A1vEgShuZxxzR2tZH,Vietnam,top200,MOVE_UP,5880.0
34+35,19,2020-11-11,Ariana Grande,https://open.spotify.com/track/6Im9k8u9iIzKMrmV7BWtlF,Ireland,top200,MOVE_DOWN,19858.0
Castle on the Hill,113,2017-06-03,Ed Sheeran,https://open.spotify.com/track/6PCUP3dWmTjcTtXY02oFdT,Italy,top200,MOVE_DOWN,18238.0
I Don't Care (with Justin Bieber),92,2019-10-01,Ed Sheeran,https://open.spotify.com/track/0hVXuCcriWRGvwMV1r5Yn9,Bolivia,top200,MOVE_UP,2708.0
Thinking out Loud,172,2018-12-31,Ed Sheeran,https://open.spotify.com/track/1Slwb6dOYkBlWal1PGtnNg,South Africa,top200,NEW_ENTRY,1223.0
Castle on the Hill,69,2017-08-18,Ed Sheeran,https://open.spotify.com/track/6PCUP3dWmTjcTtXY02oFdT,Ireland,top200,MOVE_DOWN,7659.0
Beautiful People (feat. Khalid),8,2019-08-21,Ed Sheeran,https://open.spotify.com/track/70eFcWOvlMObDhURTqT4Fv,Germany,top200,SAME_POSITION,295483.0
Shape of You,129,2019-06-01,Ed Sheeran,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3,Poland,top200,SAME_POSITION,15653.0
The A Team,69,2017-01-07,Ed Sheeran,https://open.spotify.com/track/1VdZ0vKfR5jneCmWIUAMxK,Netherlands,top200,MOVE_UP,29551.0
no tears left to cry,67,2018-11-01,Ariana Grande,https://open.spotify.com/track/2qT1uLXPVPzGgFOx4jtEuo,United Kingdom,top200,MOVE_UP,84832.0
Shape of You (feat. Nyla & Kranium) - Major Lazer Remix,159,2017-03-07,Ed Sheeran,https://open.spotify.com/track/1KqvRRQd3lfM0pAlkGPrgD,Netherlands,top200,MOVE_UP,18052.0
34+35,51,2020-12-28,Ariana Grande,https://open.spotify.com/track/6Im9k8u9iIzKMrmV7BWtlF,Slovakia,top200,MOVE_UP,2709.0
Perfect,56,2017-07-20,Ed Sheeran,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v,New Zealand,top200,MOVE_DOWN,10064.0
Perfect Duet (Ed Sheeran & Beyoncé),16,2017-12-22,Ed Sheeran,https://open.spotify.com/track/1bhUWB0zJMIKr9yVPrkEuI,Indonesia,viral50,MOVE_DOWN,
I Don't Care (with Justin Bieber),108,2021-04-14,Ed Sheeran,https://open.spotify.com/track/0hVXuCcriWRGvwMV1r5Yn9,United Arab Emirates,top200,MOVE_UP,1381.0
Perfect,117,2019-08-06,Ed Sheeran,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v,Global,top200,MOVE_UP,810595.0
Bad Habits,8,2021-10-14,Ed Sheeran,https://open.spotify.com/track/6PQ88X9TkUIAUIZJHW2upE,Latvia,top200,MOVE_UP,3265.0
South of the Border (feat. Camila Cabello & Cardi B),51,2019-09-05,Ed Sheeran,https://open.spotify.com/track/4vUmTMuQqjdnvlZmAH61Qk,Ireland,top200,MOVE_UP,11928.0
34+35,107,2021-01-25,Ariana Grande,https://open.spotify.com/track/6Im9k8u9iIzKMrmV7BWtlF,El Salvador,top200,MOVE_UP,2908.0
Cross Me (feat. Chance the Rapper & PnB Rock),35,2019-06-13,Ed Sheeran,https://open.spotify.com/track/543bCW2ruMPmxUBWirQ3MR,Portugal,top200,MOVE_UP,11164.0
7 rings,73,2019-12-06,Ariana Grande,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF,Czech Republic,top200,MOVE_DOWN,6691.0
Happier,85,2017-11-01,Ed Sheeran,https://open.spotify.com/track/2RttW7RAu5nOAfq6YFvApB,Sweden,top200,MOVE_DOWN,26546.0
Take Me Back to London (feat. Stormzy),107,2019-07-14,Ed Sheeran,https://open.spotify.com/track/1AI7UPw3fgwAFkvAlZWhE0,Israel,top200,MOVE_DOWN,3185.0
Beautiful People (feat. Khalid),147,2020-03-05,Ed Sheeran,https://open.spotify.com/track/70eFcWOvlMObDhURTqT4Fv,Germany,top200,MOVE_DOWN,68856.0
motive (with Doja Cat),185,2020-11-02,Ariana Grande,https://open.spotify.com/track/5GkQIP5mWPi4KZLLXeuFTT,Chile,top200,NEW_ENTRY,23295.0
Perfect,145,2019-01-09,Ed Sheeran,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v,Peru,top200,MOVE_DOWN,10015.0
everytime,69,2018-08-17,Ariana Grande,https://open.spotify.com/track/0WdR2AyLW1Drd3OUdwezM0,Dominican Republic,top200,NEW_ENTRY,2579.0
Be Alright,160,2017-08-17,Ariana Grande,https://open.spotify.com/track/3tRFqxTYOjeTmCiVaGDCsq,Japan,top200,MOVE_DOWN,2497.0
Perfect Duet (Ed Sheeran & Beyoncé),14,2017-12-22,Ed Sheeran,https://open.spotify.com/track/1bhUWB0zJMIKr9yVPrkEuI,Netherlands,top200,MOVE_DOWN,112400.0
pov,199,2021-04-09,Ariana Grande,https://open.spotify.com/track/3UoULw70kMsiVXxW0L3A33,Philippines,top200,MOVE_DOWN,26888.0
Galway Girl,115,2017-06-05,Ed Sheeran,https://open.spotify.com/track/0afhq8XCExXpqazXczTSve,Ecuador,top200,MOVE_UP,2171.0
New Man,132,2017-03-29,Ed Sheeran,https://open.spotify.com/track/5HDPtsnyb3maFmPL8LLUTG,Costa Rica,top200,MOVE_DOWN,2801.0
Stuck with U (with Justin Bieber),85,2021-10-05,Ariana Grande,https://open.spotify.com/track/4HBZA5flZLE435QTztThqH,South Korea,top200,MOVE_DOWN,1961.0
no tears left to cry,106,2018-07-04,Ariana Grande,https://open.spotify.com/track/5SxkdsY1ufZzoq9iXceLw9,Peru,top200,SAME_POSITION,11099.0
Happier,161,2019-11-05,Ed Sheeran,https://open.spotify.com/track/2RttW7RAu5nOAfq6YFvApB,Malaysia,top200,MOVE_DOWN,7145.0
Thinking out Loud,183,2018-10-06,Ed Sheeran,https://open.spotify.com/track/1Slwb6dOYkBlWal1PGtnNg,Colombia,top200,MOVE_DOWN,5475.0
"break up with your girlfriend, i'm bored",43,2019-03-06,Ariana Grande,https://open.spotify.com/track/4kV4N9D1iKVxx1KLvtTpjS,Mexico,viral50,MOVE_UP,
Perfect,9,2018-01-06,Ed Sheeran,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v,Belgium,top200,SAME_POSITION,20551.0
Afterglow,18,2021-01-05,Ed Sheeran,https://open.spotify.com/track/0E4Y1XIbs8GrAT1YqVy6dq,Germany,top200,MOVE_UP,177801.0
7 rings,111,2020-12-16,Ariana Grande,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF,Vietnam,top200,MOVE_DOWN,6030.0
South of the Border (feat. Camila Cabello & Cardi B),46,2019-08-29,Ed Sheeran,https://open.spotify.com/track/4vUmTMuQqjdnvlZmAH61Qk,New Zealand,top200,MOVE_UP,13684.0
Stuck with U (with Justin Bieber),103,2021-07-14,Ariana Grande,https://open.spotify.com/track/4HBZA5flZLE435QTztThqH,Thailand,top200,MOVE_DOWN,9112.0
Shape of You,61,2019-04-13,Ed Sheeran,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3,Costa Rica,top200,MOVE_UP,5797.0
sweetener,97,2018-09-02,Ariana Grande,https://open.spotify.com/track/70khXICDeTTxgYtw3EysKH,Canada,top200,MOVE_DOWN,34001.0
Galway Girl,19,2017-03-09,Ed Sheeran,https://open.spotify.com/track/0afhq8XCExXpqazXczTSve,Colombia,viral50,SAME_POSITION,
I Don't Care (with Justin Bieber),57,2020-01-13,Ed Sheeran,https://open.spotify.com/track/0hVXuCcriWRGvwMV1r5Yn9,Taiwan,top200,MOVE_UP,14245.0
Shape of You,161,2021-09-22,Ed Sheeran,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3,United Arab Emirates,top200,MOVE_DOWN,1375.0
7 rings,78,2020-01-03,Ariana Grande,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF,Belgium,top200,MOVE_DOWN,9767.0
Shape of You,4,2017-05-29,Ed Sheeran,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3,Colombia,top200,MOVE_UP,46336.0
Leave Your Life,29,2021-11-02,Ed Sheeran,https://open.spotify.com/track/0YbI9lWxUBsCJLb6EBydkr,United Kingdom,top200,MOVE_DOWN,132801.0
